user_id,email,name,signup_date,region,subscription_tier
u_00844,user_844@gmail.com,User_844,2023-03-10,US,basic
u_00845,user_845@verity.ai,User_845,2023-09-16,US,enterprise
u_00846,user_846@outlook.com,User_846,2023-10-08,LATAM,basic
u_00847,user_847@yahoo.com,User_847,2023-04-04,LATAM,enterprise
u_00848,user_848@yahoo.com,User_848,2023-01-03,APAC,enterprise
u_00849,user_849@verity.ai,User_849,2023-05-10,EU,premium
u_00850,user_850@verity.ai,User_850,2023-03-19,EU,free
u_00851,user_851@verity.ai,User_851,2023-07-06,APAC,enterprise
u_00852,user_852@verity.ai,User_852,2023-08-18,EU,premium
u_00853,user_853@verity.ai,User_853,2023-10-07,APAC,premium
u_00854,user_854@gmail.com,User_854,2023-11-28,APAC,basic
u_00855,user_855@yahoo.com,User_855,2023-07-16,EU,premium
u_00856,user_856@gmail.com,User_856,2023-02-10,EU,basic
u_00857,user_857@gmail.com,User_857,2023-03-06,EU,enterprise
u_00858,user_858@gmail.com,User_858,2023-02-09,APAC,basic
u_00859,user_859@yahoo.com,User_859,2023-10-12,APAC,free
u_00860,user_860@yahoo.com,User_860,2023-09-02,APAC,free
u_00861,user_861@gmail.com,User_861,2023-10-30,US,basic
u_00862,user_862@gmail.com,User_862,2023-10-20,LATAM,free
u_00863,user_863@gmail.com,User_863,2023-06-01,LATAM,free
u_00864,user_864@outlook.com,User_864,2023-11-03,APAC,basic
u_00865,user_865@yahoo.com,User_865,2023-02-25,US,premium
u_00866,user_866@verity.ai,User_866,2023-11-03,LATAM,premium
u_00867,user_867@yahoo.com,User_867,2023-06-19,EU,enterprise
u_00868,user_868@verity.ai,User_868,2023-02-08,EU,free
u_00869,user_869@verity.ai,User_869,2023-01-10,LATAM,premium
u_00870,user_870@yahoo.com,User_870,2023-04-30,APAC,enterprise
u_00871,user_871@gmail.com,User_871,2023-06-06,US,premium
u_00872,user_872@verity.ai,User_872,2023-12-13,APAC,basic
u_00873,user_873@verity.ai,User_873,2023-10-17,LATAM,basic
u_00874,user_874@gmail.com,User_874,2023-05-12,EU,premium
u_00875,user_875@yahoo.com,User_875,2023-09-24,US,basic
u_00876,user_876@outlook.com,User_876,2023-05-07,EU,basic
u_00877,user_877@verity.ai,User_877,2023-04-17,APAC,free
u_00878,user_878@verity.ai,User_878,2023-08-30,EU,enterprise
u_00879,user_879@gmail.com,User_879,2023-03-11,US,basic
u_00880,user_880@gmail.com,User_880,2023-12-01,EU,free
u_00881,user_881@gmail.com,User_881,2023-08-10,LATAM,premium
u_00882,user_882@outlook.com,User_882,2023-04-01,APAC,basic
u_00883,user_883@outlook.com,User_883,2023-05-18,EU,basic
u_00884,user_884@outlook.com,User_884,2023-06-02,APAC,basic
u_00885,user_885@yahoo.com,User_885,2023-09-08,LATAM,premium
u_00886,user_886@yahoo.com,User_886,2023-01-10,APAC,basic
u_00887,user_887@yahoo.com,User_887,2023-04-27,APAC,free
u_00888,user_888@gmail.com,User_888,2023-09-15,APAC,enterprise
u_00889,user_889@gmail.com,User_889,2023-05-11,US,basic
u_00890,user_890@verity.ai,User_890,2023-02-04,LATAM,basic
u_00891,user_891@gmail.com,User_891,2023-12-27,LATAM,basic
u_00892,user_892@yahoo.com,User_892,2023-07-07,US,enterprise
u_00893,user_893@outlook.com,User_893,2023-04-11,APAC,basic
u_00894,user_894@gmail.com,User_894,2023-03-17,APAC,enterprise
u_00895,user_895@verity.ai,User_895,2023-08-31,LATAM,free
u_00896,user_896@verity.ai,User_896,2023-05-09,APAC,enterprise
u_00897,user_897@verity.ai,User_897,2023-04-15,LATAM,premium
u_00898,user_898@yahoo.com,User_898,2023-10-21,APAC,premium
u_00899,user_899@yahoo.com,User_899,2023-06-10,LATAM,enterprise
u_00900,user_900@verity.ai,User_900,2023-05-07,EU,premium
u_00901,user_901@yahoo.com,User_901,2023-03-03,APAC,basic
u_00902,user_902@verity.ai,User_902,2023-12-17,EU,enterprise
u_00903,user_903@yahoo.com,User_903,2023-04-05,US,premium
u_00904,user_904@gmail.com,User_904,2023-05-12,LATAM,enterprise
u_00905,user_905@verity.ai,User_905,2023-01-24,LATAM,premium
u_00906,user_906@yahoo.com,User_906,2023-06-28,US,free
u_00907,user_907@outlook.com,User_907,2023-01-27,EU,enterprise
u_00908,user_908@verity.ai,User_908,2023-04-04,LATAM,basic
u_00909,user_909@yahoo.com,User_909,2023-03-07,US,enterprise
u_00910,user_910@gmail.com,User_910,2023-04-13,EU,free
u_00911,user_911@gmail.com,User_911,2023-03-23,US,enterprise
u_00912,user_912@outlook.com,User_912,2023-03-26,EU,free
u_00913,user_913@verity.ai,User_913,2023-12-07,US,basic
u_00914,user_914@verity.ai,User_914,2023-03-25,LATAM,premium
u_00915,user_915@yahoo.com,User_915,2023-05-08,EU,free
u_00916,user_916@yahoo.com,User_916,2023-06-16,APAC,enterprise
u_00917,user_917@yahoo.com,User_917,2023-10-16,LATAM,basic
u_00918,user_918@outlook.com,User_918,2023-10-09,LATAM,basic
u_00919,user_919@outlook.com,User_919,2023-11-27,LATAM,premium
u_00920,user_920@yahoo.com,User_920,2023-09-28,US,premium
u_00921,user_921@outlook.com,User_921,2023-10-22,EU,premium
u_00922,user_922@verity.ai,User_922,2023-09-26,EU,basic
u_00923,user_923@yahoo.com,User_923,2023-02-27,APAC,basic
u_00924,user_924@outlook.com,User_924,2023-04-24,LATAM,enterprise
u_00925,user_925@verity.ai,User_925,2023-04-21,LATAM,enterprise
u_00926,user_926@gmail.com,User_926,2023-12-10,APAC,basic
u_00927,user_927@verity.ai,User_927,2023-10-03,APAC,enterprise
u_00928,user_928@verity.ai,User_928,2023-06-27,EU,enterprise
u_00929,user_929@verity.ai,User_929,2023-11-29,LATAM,free
u_00930,user_930@gmail.com,User_930,2023-02-13,LATAM,free
u_00931,user_931@verity.ai,User_931,2023-09-20,US,premium
u_00932,user_932@yahoo.com,User_932,2023-05-04,LATAM,free
u_00933,user_933@yahoo.com,User_933,2023-11-03,US,basic
u_00934,user_934@gmail.com,User_934,2023-06-05,US,premium
u_00935,user_935@gmail.com,User_935,2023-10-09,APAC,premium
u_00936,user_936@outlook.com,User_936,2023-04-09,US,basic
u_00937,user_937@verity.ai,User_937,2023-01-19,US,free
u_00938,user_938@yahoo.com,User_938,2023-10-08,APAC,basic
u_00939,user_939@yahoo.com,User_939,2023-05-11,US,premium
u_00940,user_940@gmail.com,User_940,2023-04-02,EU,free
u_00941,user_941@yahoo.com,User_941,2023-05-30,APAC,enterprise
u_00942,user_942@gmail.com,User_942,2023-03-08,APAC,free
u_00943,user_943@gmail.com,User_943,2023-12-25,EU,premium
u_00944,user_944@verity.ai,User_944,2023-10-09,US,premium
u_00945,user_945@outlook.com,User_945,2023-03-24,EU,basic
u_00946,user_946@yahoo.com,User_946,2023-10-13,EU,basic
u_00947,user_947@outlook.com,User_947,2023-03-07,US,enterprise
u_00948,user_948@outlook.com,User_948,2023-02-11,EU,basic
u_00949,user_949@outlook.com,User_949,2023-08-22,LATAM,enterprise
u_00950,user_950@verity.ai,User_950,2023-03-17,LATAM,basic
u_00951,user_951@gmail.com,User_951,2023-01-16,APAC,enterprise
u_00952,user_952@yahoo.com,User_952,2023-07-06,LATAM,enterprise
u_00953,user_953@verity.ai,User_953,2023-06-06,LATAM,enterprise
u_00954,user_954@outlook.com,User_954,2023-02-12,US,premium
u_00955,user_955@outlook.com,User_955,2023-10-08,EU,free
u_00956,user_956@verity.ai,User_956,2023-10-26,LATAM,free
u_00957,user_957@gmail.com,User_957,2023-08-19,EU,free
u_00958,user_958@outlook.com,User_958,2023-03-14,US,free
u_00959,user_959@gmail.com,User_959,2023-09-23,LATAM,enterprise
u_00960,user_960@verity.ai,User_960,2023-01-20,APAC,free
u_00961,user_961@outlook.com,User_961,2023-05-06,US,enterprise
u_00962,user_962@gmail.com,User_962,2023-07-26,EU,free
u_00963,user_963@outlook.com,User_963,2023-01-19,US,premium
u_00964,user_964@gmail.com,User_964,2023-02-21,APAC,basic
u_00965,user_965@outlook.com,User_965,2023-05-08,EU,enterprise
u_00966,user_966@yahoo.com,User_966,2023-01-31,EU,enterprise
u_00967,user_967@gmail.com,User_967,2023-11-24,LATAM,basic
u_00968,user_968@gmail.com,User_968,2023-04-01,EU,basic
u_00969,user_969@gmail.com,User_969,2023-10-02,EU,premium
u_00970,user_970@gmail.com,User_970,2023-10-14,US,enterprise
u_00971,user_971@yahoo.com,User_971,2023-04-15,APAC,basic
u_00972,user_972@outlook.com,User_972,2023-08-08,APAC,premium
u_00973,user_973@yahoo.com,User_973,2023-07-30,US,free
u_00974,user_974@gmail.com,User_974,2023-03-30,APAC,premium
u_00975,user_975@verity.ai,User_975,2023-09-30,EU,basic
u_00976,user_976@outlook.com,User_976,2023-02-18,EU,enterprise
u_00977,user_977@outlook.com,User_977,2023-08-31,US,premium
u_00978,user_978@yahoo.com,User_978,2023-03-24,US,basic
u_00979,user_979@yahoo.com,User_979,2023-02-18,APAC,free
u_00980,user_980@outlook.com,User_980,2023-10-16,US,premium
u_00981,user_981@yahoo.com,User_981,2023-04-30,APAC,free
u_00982,user_982@outlook.com,User_982,2023-05-19,US,free
u_00983,user_983@yahoo.com,User_983,2023-08-21,EU,enterprise
u_00984,user_984@yahoo.com,User_984,2023-12-19,US,free
u_00985,user_985@yahoo.com,User_985,2023-11-17,LATAM,enterprise
u_00986,user_986@verity.ai,User_986,2023-04-03,EU,enterprise
u_00987,user_987@gmail.com,User_987,2023-11-24,EU,basic
u_00988,user_988@verity.ai,User_988,2023-10-07,US,enterprise
u_00989,user_989@verity.ai,User_989,2023-09-26,APAC,enterprise
u_00990,user_990@outlook.com,User_990,2023-09-30,LATAM,free
u_00991,user_991@yahoo.com,User_991,2023-09-19,APAC,premium
u_00992,user_992@outlook.com,User_992,2023-07-30,EU,free
u_00993,user_993@verity.ai,User_993,2023-01-09,US,basic
u_00994,user_994@verity.ai,User_994,2023-09-09,EU,enterprise
u_00995,user_995@yahoo.com,User_995,2023-11-21,US,premium
u_00996,user_996@yahoo.com,User_996,2023-03-28,LATAM,enterprise
u_00997,user_997@yahoo.com,User_997,2023-02-04,APAC,enterprise
u_00998,user_998@outlook.com,User_998,2023-07-28,US,basic
u_00999,user_999@outlook.com,User_999,2023-06-30,LATAM,free
